20150301;000000;152.7200000;160.6000000;131.7000000;138.9000000;717432490
20150401;000000;138.4500000;156.2000000;137.5700000;153.5000000;821119110
20150501;000000;154.2000000;158.7000000;139.0000000;139.0000000;471882590
20150601;000000;140.1300000;149.3900000;138.2300000;145.8500000;532848160
20150701;000000;145.5100000;146.9500000;132.7700000;142.5000000;542951510
20150801;000000;142.0000000;148.1900000;134.1000000;148.1900000;653456420
20150901;000000;148.1900000;148.2000000;130.3600000;134.5500000;645307080
20151001;000000;134.6800000;145.3200000;131.0200000;135.7500000;726476480
20151101;000000;135.4600000;152.8400000;134.5300000;138.0000000;784568600
20151201;000000;140.0000000;141.6000000;130.9000000;136.0900000;631499680
20160101;000000;135.8900000;137.2800000;122.7500000;136.6000000;612883750
20160201;000000;136.1700000;141.5200000;129.3100000;141.4000000;641312380
20160301;000000;141.5100000;150.7400000;139.7500000;147.7500000;727162340
20160401;000000;147.0200000;169.4700000;143.0500000;168.4700000;940234240
20160501;000000;166.3700000;170.4300000;143.8300000;145.5000000;661639580
20160601;000000;145.9000000;149.1400000;136.8700000;139.5100000;538017680
20160701;000000;139.8500000;148.2500000;136.5400000;137.3000000;504400150
20160801;000000;137.7100000;139.3700000;133.2000000;134.9500000;472488140
20160901;000000;135.0100000;143.8300000;133.5700000;134.9000000;566426590
20161001;000000;135.1200000;140.2300000;133.9500000;138.8400000;408654370
20161101;000000;139.1500000;152.2500000;137.5500000;148.8000000;733895160
20161201;000000;149.5900000;160.6200000;147.2200000;154.5500000;679855790
20170101;000000;154.4600000;158.7000000;147.1000000;149.8000000;508011690
20170201;000000;150.0500000;150.4500000;132.0000000;134.0000000;617634090
20170301;000000;133.4500000;135.9700000;126.8000000;127.9000000;753233590
20170401;000000;128.0900000;137.7700000;120.5500000;136.7500000;747969520
20170501;000000;137.2500000;138.4300000;119.4000000;120.2800000;682488380
20170601;000000;120.2900000;121.4400000;111.4600000;118.4900000;682173760
20170701;000000;119.1700000;126.3500000;115.0800000;116.1000000;570936960
20170801;000000;116.8300000;120.3800000;115.0700000;117.9700000;488959660
20170901;000000;118.0200000;124.3800000;115.6600000;122.2000000;613892580
20171001;000000;122.2900000;127.8000000;119.7000000;125.9000000;511087740
20171101;000000;126.3400000;135.1900000;124.8700000;132.1500000;669649670
20171201;000000;132.4700000;136.4200000;128.8600000;130.5000000;416880870
20180101;000000;131.0300000;151.6500000;130.6300000;143.3600000;757808340
20180201;000000;143.4300000;149.9800000;132.8000000;143.1600000;673602920
20180301;000000;141.0000000;144.0000000;137.1100000;142.3300000;549434770
20180401;000000;142.3900000;147.2900000;128.1900000;145.9300000;648640610
20180501;000000;145.3300000;151.2700000;142.5200000;145.0000000;456824600
20180601;000000;144.5800000;147.5000000;132.8600000;141.0100000;439203810
20180701;000000;140.8300000;148.9800000;136.4200000;143.7900000;402456980
20180801;000000;143.0000000;150.2000000;139.5000000;149.9500000;440884570
20180901;000000;149.9500000;163.1900000;146.3900000;162.6100000;553088240
20181001;000000;163.4300000;176.9500000;149.9000000;155.4700000;706912620
20181101;000000;155.0900000;167.3600000;146.3000000;161.2900000;553279010
20181201;000000;164.2000000;166.6500000;145.0200000;153.5800000;434764100
20190101;000000;154.1300000;166.4900000;154.1100000;162.8200000;393836140
20190201;000000;162.4700000;165.4300000;152.8200000;158.9900000;393932430
20190301;000000;158.9200000;159.5500000;148.8300000;149.6100000;424420760
